feature_id	heldout_study_family	n_shared_states	state_profile_spearman	diagnostic_status
mechanism__apc_ifn_apm__reactome_mhc_i	GSE179994	4	-0.39999999999999997	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE189903	23	0.46070198411569135	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE200996	3	-0.5	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE205506	23	0.7894217474600419	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE206325	8	0.8095238095238096	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE207422_sc	8	0.5714285714285715	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE225063	8	0.6190476190476191	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE232240	13	0.5879120879120878	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__apc_ifn_apm__reactome_mhc_i	GSE235863_9pt_cd45	17	0.7034313725490197	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE243013	15	0.7678571428571428	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE246613	10	0.9636363636363635	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE249974	23	0.6979733922439445	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE266919	18	0.7812177502579979	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE272734	2		NOT_TESTABLE
mechanism__apc_ifn_apm__reactome_mhc_i	GSE272735	8	0.7619047619047621	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE272993	8	0.5952380952380953	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE273718	8	0.6190476190476191	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE284205	23	0.7661889220808171	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE286827	23	0.7894217474600419	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE288199	8	-0.04761904761904763	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	GSE301741	13	0.9615384615384615	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	LAMBRECHT_BRCA	20	0.8958255616591188	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	LAMBRECHT_HCC	23	0.5709343258086088	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	PRJCA001063	14	0.832967032967033	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	TASK01	23	0.7498765127719997	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	TASK02	23	0.6233317617702648	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	bi_2021_rcc	17	0.5058326564327593	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	krishna_2021_rcc	8	0.8571428571428572	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	lambrecht_hnscc	23	0.8646245059288538	PASS
mechanism__apc_ifn_apm__reactome_mhc_i	mendeley_skrx2fz79n	4	0.316227766016838	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE115978	23	0.17181706334689828	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE123813	23	0.3847677450946802	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE140228	21	0.625974025974026	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE149614	10	0.8650957979871867	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE151530	23	0.8422744385940754	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE161801	8	0.8571428571428572	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE169246	23	0.8304079363773111	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE176021	13	0.6538461538461539	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE179994	4	1.0	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE189903	23	0.612360958144269	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE200996	3	-0.5	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE205506	23	0.7238991484880296	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE206325	8	0.7619047619047621	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE207422_sc	8	0.8571428571428572	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE225063	8	0.9047619047619048	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE232240	13	0.901098901098901	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE235863_9pt_cd45	17	0.8284313725490197	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE243013	15	0.9214285714285713	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE246613	10	0.8909090909090909	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE249974	23	0.5601188216599108	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE266919	18	0.8802889576883385	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE272734	2		NOT_TESTABLE
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE272735	8	0.8095238095238096	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE272993	8	0.6190476190476191	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE273718	8	-0.3571428571428572	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE284205	23	0.7873918658415409	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE286827	23	0.8075211280467973	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE288199	8	0.38095238095238104	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	GSE301741	13	0.8186813186813187	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	LAMBRECHT_BRCA	20	0.8313262439744467	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	LAMBRECHT_HCC	23	0.2855377095908884	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	PRJCA001063	14	0.8294834502328513	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	TASK01	23	0.6897576302066393	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	TASK02	23	0.6907472394321869	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	bi_2021_rcc	17	0.5853812771141828	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	krishna_2021_rcc	8	0.5952380952380953	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	lambrecht_hnscc	23	0.5434997528423133	PASS
mechanism__apc_ifn_apm__reactome_mhc_ii	mendeley_skrx2fz79n	4	0.9486832980505139	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE115978	23	0.5590707554021963	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE123813	23	0.7835968379446642	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE140228	21	0.8792207792207792	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE149614	10	0.9361745372672995	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE151530	23	0.8620861161993194	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE161801	8	0.8571428571428572	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE169246	23	0.8492339149257057	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE176021	13	0.7967032967032966	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE179994	4	-0.19999999999999998	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE189903	23	0.8190806734760737	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE200996	3	-0.5	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE205506	23	0.699456338544746	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE206325	8	0.880952380952381	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE207422_sc	8	0.9761904761904763	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE225063	8	0.523809523809524	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE232240	13	0.9120879120879121	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__caf_ecm__curated_stromal_tgfb	GSE235863_9pt_cd45	17	0.8602941176470589	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE243013	15	0.9678571428571429	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE246613	10	0.9515151515151514	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE249974	23	0.818586358042473	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE266919	18	0.9380804953560371	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE272734	2		NOT_TESTABLE
mechanism__caf_ecm__curated_stromal_tgfb	GSE272735	8	0.7857142857142858	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE272993	8	0.5714285714285715	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE273718	8	0.880952380952381	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE284205	23	0.7859615394248384	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE286827	23	0.9263471225673879	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE288199	8	0.8333333333333335	PASS
mechanism__caf_ecm__curated_stromal_tgfb	GSE301741	13	0.8791208791208791	PASS
mechanism__caf_ecm__curated_stromal_tgfb	LAMBRECHT_BRCA	20	0.7007518796992479	PASS
mechanism__caf_ecm__curated_stromal_tgfb	LAMBRECHT_HCC	23	0.46861103105329976	PASS
mechanism__caf_ecm__curated_stromal_tgfb	PRJCA001063	14	0.6879120879120879	PASS
mechanism__caf_ecm__curated_stromal_tgfb	TASK01	23	0.9540287868490176	PASS
mechanism__caf_ecm__curated_stromal_tgfb	TASK02	23	0.7251607410919734	PASS
mechanism__caf_ecm__curated_stromal_tgfb	bi_2021_rcc	17	0.8311861854489758	PASS
mechanism__caf_ecm__curated_stromal_tgfb	krishna_2021_rcc	8	0.9047619047619048	PASS
mechanism__caf_ecm__curated_stromal_tgfb	lambrecht_hnscc	23	0.6284584980237155	PASS
mechanism__caf_ecm__curated_stromal_tgfb	mendeley_skrx2fz79n	4	0.9486832980505139	PASS
mechanism__caf_ecm__hallmark_emt	GSE115978	23	0.7604450170576388	PASS
mechanism__caf_ecm__hallmark_emt	GSE123813	23	0.7556878078466213	PASS
mechanism__caf_ecm__hallmark_emt	GSE140228	21	0.7451241670692539	PASS
mechanism__caf_ecm__hallmark_emt	GSE149614	10	0.7212121212121211	PASS
mechanism__caf_ecm__hallmark_emt	GSE151530	23	0.9218982836649833	PASS
mechanism__caf_ecm__hallmark_emt	GSE161801	8	0.880952380952381	PASS
mechanism__caf_ecm__hallmark_emt	GSE169246	23	0.8695008477033274	PASS
mechanism__caf_ecm__hallmark_emt	GSE176021	13	0.6923076923076923	PASS
mechanism__caf_ecm__hallmark_emt	GSE179994	4	-0.39999999999999997	PASS
mechanism__caf_ecm__hallmark_emt	GSE189903	23	0.8655463242345232	PASS
mechanism__caf_ecm__hallmark_emt	GSE200996	3	-0.5	PASS
mechanism__caf_ecm__hallmark_emt	GSE205506	23	0.7931717942763579	PASS
mechanism__caf_ecm__hallmark_emt	GSE206325	8	0.9047619047619048	PASS
mechanism__caf_ecm__hallmark_emt	GSE207422_sc	8	0.7857142857142858	PASS
mechanism__caf_ecm__hallmark_emt	GSE225063	8	-0.1666666666666667	PASS
mechanism__caf_ecm__hallmark_emt	GSE232240	13	0.7857142857142857	PASS
mechanism__caf_ecm__hallmark_emt	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__caf_ecm__hallmark_emt	GSE235863_9pt_cd45	17	0.7676273668449841	PASS
mechanism__caf_ecm__hallmark_emt	GSE243013	15	0.9392857142857142	PASS
mechanism__caf_ecm__hallmark_emt	GSE246613	10	0.9272727272727272	PASS
mechanism__caf_ecm__hallmark_emt	GSE249974	23	0.7330697880295818	PASS
mechanism__caf_ecm__hallmark_emt	GSE266919	18	0.9711042311661506	PASS
mechanism__caf_ecm__hallmark_emt	GSE272734	2		NOT_TESTABLE
mechanism__caf_ecm__hallmark_emt	GSE272735	8	0.0	PASS
mechanism__caf_ecm__hallmark_emt	GSE272993	8	-0.30952380952380953	PASS
mechanism__caf_ecm__hallmark_emt	GSE273718	8	0.3333333333333334	PASS
mechanism__caf_ecm__hallmark_emt	GSE284205	23	0.8863075724457452	PASS
mechanism__caf_ecm__hallmark_emt	GSE286827	23	0.9515572096810149	PASS
mechanism__caf_ecm__hallmark_emt	GSE288199	8	-0.11904761904761905	PASS
mechanism__caf_ecm__hallmark_emt	GSE301741	13	0.9120879120879121	PASS
mechanism__caf_ecm__hallmark_emt	LAMBRECHT_BRCA	20	0.8646616541353382	PASS
mechanism__caf_ecm__hallmark_emt	LAMBRECHT_HCC	23	0.3359723320733917	PASS
mechanism__caf_ecm__hallmark_emt	PRJCA001063	14	0.8410677998713362	PASS
mechanism__caf_ecm__hallmark_emt	TASK01	23	0.9423980510480232	PASS
mechanism__caf_ecm__hallmark_emt	TASK02	23	0.8672435370085166	PASS
mechanism__caf_ecm__hallmark_emt	bi_2021_rcc	17	0.8206394398998405	PASS
mechanism__caf_ecm__hallmark_emt	krishna_2021_rcc	8	0.8333333333333335	PASS
mechanism__caf_ecm__hallmark_emt	lambrecht_hnscc	23	0.8236460343178054	PASS
mechanism__caf_ecm__hallmark_emt	mendeley_skrx2fz79n	4	0.9486832980505139	PASS
mechanism__caf_ecm__reactome_ecm	GSE115978	23	0.6856155064039312	PASS
mechanism__caf_ecm__reactome_ecm	GSE123813	23	0.7391304347826088	PASS
mechanism__caf_ecm__reactome_ecm	GSE140228	21	0.704124752953262	PASS
mechanism__caf_ecm__reactome_ecm	GSE149614	10	0.7212121212121211	PASS
mechanism__caf_ecm__reactome_ecm	GSE151530	23	0.8640633779337215	PASS
mechanism__caf_ecm__reactome_ecm	GSE161801	8	0.8333333333333335	PASS
mechanism__caf_ecm__reactome_ecm	GSE169246	23	0.870983794004129	PASS
mechanism__caf_ecm__reactome_ecm	GSE176021	13	0.5384615384615384	PASS
mechanism__caf_ecm__reactome_ecm	GSE179994	4	-0.19999999999999998	PASS
mechanism__caf_ecm__reactome_ecm	GSE189903	23	0.8610974853321185	PASS
mechanism__caf_ecm__reactome_ecm	GSE200996	3	-0.5	PASS
mechanism__caf_ecm__reactome_ecm	GSE205506	23	0.882076664779472	PASS
mechanism__caf_ecm__reactome_ecm	GSE206325	8	0.7619047619047621	PASS
mechanism__caf_ecm__reactome_ecm	GSE207422_sc	8	0.7619047619047621	PASS
mechanism__caf_ecm__reactome_ecm	GSE225063	8	-0.2380952380952381	PASS
mechanism__caf_ecm__reactome_ecm	GSE232240	13	0.7362637362637362	PASS
mechanism__caf_ecm__reactome_ecm	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__caf_ecm__reactome_ecm	GSE235863_9pt_cd45	17	0.6642156862745099	PASS
mechanism__caf_ecm__reactome_ecm	GSE243013	15	0.9428571428571427	PASS
mechanism__caf_ecm__reactome_ecm	GSE246613	10	0.9151515151515152	PASS
mechanism__caf_ecm__reactome_ecm	GSE249974	23	0.7325754725959812	PASS
mechanism__caf_ecm__reactome_ecm	GSE266919	18	0.8555211558307534	PASS
mechanism__caf_ecm__reactome_ecm	GSE272734	2		NOT_TESTABLE
mechanism__caf_ecm__reactome_ecm	GSE272735	8	-0.09523809523809526	PASS
mechanism__caf_ecm__reactome_ecm	GSE272993	8	-0.4523809523809524	PASS
mechanism__caf_ecm__reactome_ecm	GSE273718	8	0.2142857142857143	PASS
mechanism__caf_ecm__reactome_ecm	GSE284205	23	0.9067985443977307	PASS
mechanism__caf_ecm__reactome_ecm	GSE286827	23	0.9327732232041949	PASS
mechanism__caf_ecm__reactome_ecm	GSE288199	8	-0.023809523809523815	PASS
mechanism__caf_ecm__reactome_ecm	GSE301741	13	0.9395604395604396	PASS
mechanism__caf_ecm__reactome_ecm	LAMBRECHT_BRCA	20	0.8511278195488721	PASS
mechanism__caf_ecm__reactome_ecm	LAMBRECHT_HCC	23	0.4908552255653235	PASS
mechanism__caf_ecm__reactome_ecm	PRJCA001063	14	0.8813186813186813	PASS
mechanism__caf_ecm__reactome_ecm	TASK01	23	0.9189323910633801	PASS
mechanism__caf_ecm__reactome_ecm	TASK02	23	0.8220465660776768	PASS
mechanism__caf_ecm__reactome_ecm	bi_2021_rcc	17	0.8066312021269973	PASS
mechanism__caf_ecm__reactome_ecm	krishna_2021_rcc	8	0.8095238095238096	PASS
mechanism__caf_ecm__reactome_ecm	lambrecht_hnscc	23	0.834198196951761	PASS
mechanism__caf_ecm__reactome_ecm	mendeley_skrx2fz79n	4	0.9486832980505139	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE115978	23	0.782995646823235	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE123813	23	0.8656126482213439	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE140228	21	0.803896103896104	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE149614	10	0.8267515394048879	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE151530	23	0.8749383174729332	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE161801	8	0.5952380952380953	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE169246	23	0.6480475334502911	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE176021	13	0.8901098901098902	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE179994	4	-0.6000000000000001	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE189903	23	0.7553139825416055	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE200996	3	0.5	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE205506	23	0.6574395266887012	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE206325	8	0.4761904761904762	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE207422_sc	8	0.8571428571428572	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE225063	8	0.28571428571428575	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE232240	13	0.8241758241758241	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE235863_9pt_cd45	17	0.7965686274509804	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE243013	15	0.7571428571428571	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE246613	10	0.8545454545454544	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE249974	23	0.5274345676517624	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE266919	18	0.6615067079463364	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE272734	2		NOT_TESTABLE
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE272735	8	-0.023809523809523815	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE272993	8	0.7142857142857144	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE273718	8	0.4761904761904762	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE284205	23	0.8017796333000551	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE286827	23	0.9016313508873615	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE288199	8	0.8333333333333335	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	GSE301741	13	0.9230769230769231	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	LAMBRECHT_BRCA	20	0.8567131106043127	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	LAMBRECHT_HCC	23	0.8264954049800813	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	PRJCA001063	14	0.4065934065934066	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	TASK01	23	0.8749383174729332	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	TASK02	23	0.8877905187465468	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	bi_2021_rcc	17	0.4346232047990214	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	krishna_2021_rcc	8	0.8571428571428572	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	lambrecht_hnscc	23	0.9004200917334767	PASS
mechanism__cytotoxic_t_nk__curated_cytotoxicity	mendeley_skrx2fz79n	4	0.7378647873726218	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE115978	23	0.7419674658343914	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE123813	23	0.8774703557312253	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE140228	21	0.7779220779220779	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE149614	10	0.8267515394048879	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE151530	23	0.870983794004129	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE161801	8	0.28571428571428575	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE169246	23	0.4503213600100803	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE176021	13	0.9065934065934067	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE179994	4	0.6000000000000001	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE189903	23	0.5106278429093446	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE200996	3	0.5	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE205506	23	0.7197232713223676	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE206325	8	0.3571428571428572	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE207422_sc	8	0.9523809523809524	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE225063	8	0.2142857142857143	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE232240	13	0.7362637362637362	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE235863_9pt_cd45	17	0.8186274509803922	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE243013	15	0.7071428571428571	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE246613	10	0.8787878787878788	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE249974	23	0.27533369651549366	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE266919	18	0.6470588235294118	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE272734	2		NOT_TESTABLE
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE272735	8	0.07142857142857144	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE272993	8	0.6904761904761906	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE273718	8	0.3333333333333334	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE284205	23	0.7142858015527618	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE286827	23	0.8971825119849568	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE288199	8	0.7380952380952381	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	GSE301741	13	0.9175824175824175	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	LAMBRECHT_BRCA	20	0.9040993493822508	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	LAMBRECHT_HCC	23	0.8358873982184915	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	PRJCA001063	14	0.432967032967033	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	TASK01	23	0.8640633779337215	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	TASK02	23	0.824023827812079	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	bi_2021_rcc	17	0.7624322321474358	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	krishna_2021_rcc	8	0.9047619047619048	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	lambrecht_hnscc	23	0.9239130434782609	PASS
mechanism__cytotoxic_t_nk__curated_nk_cytotoxicity	mendeley_skrx2fz79n	4	0.7378647873726218	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE115978	23	0.5892239968518284	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE123813	23	0.5533596837944664	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE140228	21	0.7779220779220779	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE149614	10	0.9483326481409007	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE151530	23	0.8581315927305151	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE161801	8	0.7857142857142858	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE169246	23	0.15224915354896235	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE176021	13	0.7032967032967032	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE179994	4	0.7999999999999999	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE189903	23	0.5289175139525641	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE200996	3	0.5	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE205506	23	0.7493821973383992	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE206325	8	0.14285714285714288	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE207422_sc	8	0.8095238095238096	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE225063	8	0.7142857142857144	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE232240	13	0.14285714285714285	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE235863_9pt_cd45	17	0.5759803921568628	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE243013	15	0.20357142857142854	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE246613	10	0.8909090909090909	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE249974	23	0.0019772617344021087	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE266919	18	0.2053663570691434	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE272734	2		NOT_TESTABLE
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE272735	8	0.261904761904762	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE272993	8	0.9285714285714287	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE273718	8	0.261904761904762	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE284205	23	0.781018385088833	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE286827	23	0.9263471225673879	PASS
mechanism__cytotoxic_t_nk__hallmark_allograft_rejection	GSE288199	8	0.523809523809524	PASS
