feature_id	null_id	split_half_spearman	n_target_genes	n_null_genes	target_gene_symbols	null_gene_symbols	observation_mask_match	null_matching_method
mechanism__apc_ifn_apm__hallmark_ifn_alpha	59	0.937832925182791	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|TTC14|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|FRYL|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
mechanism__apc_ifn_apm__hallmark_ifn_alpha	60	0.9406965054910374	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|TTC14|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|FRYL|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
mechanism__apc_ifn_apm__hallmark_ifn_alpha	61	0.96832030953202	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|TTC14|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|FRYL|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
mechanism__apc_ifn_apm__hallmark_ifn_alpha	62	0.9622760773128695	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|TTC14|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|FRYL|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
mechanism__apc_ifn_apm__hallmark_ifn_alpha	63	0.9757181598742236	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|FRYL|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|TTC14|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
mechanism__apc_ifn_apm__hallmark_ifn_alpha	64	0.9582800984237013	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|FRYL|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|TTC14|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
mechanism__apc_ifn_apm__hallmark_ifn_alpha	65	0.9372361876596317	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|TTC14|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|FRYL|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
mechanism__apc_ifn_apm__hallmark_ifn_alpha	66	0.958182785203715	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|FRYL|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|TTC14|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
mechanism__apc_ifn_apm__hallmark_ifn_alpha	67	0.9586272699112202	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|FRYL|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|TTC14|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
mechanism__apc_ifn_apm__hallmark_ifn_alpha	68	0.9609031718849543	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|TTC14|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|FRYL|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
mechanism__apc_ifn_apm__hallmark_ifn_alpha	69	0.9453555585428149	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|TTC14|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|FRYL|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
mechanism__apc_ifn_apm__hallmark_ifn_alpha	70	0.9548566018106689	97	97	ADAR|B2M|BATF2|BST2|C1S|CASP1|CASP8|CCRL2|CD47|CD74|CMPK2|CMTR1|CNP|CSF1|CXCL10|CXCL11|DDX60|DHX58|EIF2AK2|ELF1|EPSTI1|GBP2|GBP4|GMPR|HELZ2|HERC6|HLA-C|IFI27|IFI30|IFI35|IFI44|IFI44L|IFIH1|IFIT2|IFIT3|IFITM1|IFITM2|IFITM3|IL15|IL4R|IL7|IRF1|IRF2|IRF7|IRF9|ISG15|ISG20|LAMP3|LAP3|LGALS3BP|LPAR6|LY6E|MOV10|MVB12A|MX1|NCOA7|NMI|NUB1|OAS1|OASL|OGFR|PARP12|PARP14|PARP9|PLSCR1|PNPT1|PROCR|PSMA3|PSMB8|PSMB9|PSME1|PSME2|RIPK2|RNF31|RSAD2|RTP4|SAMD9|SAMD9L|SELL|SLC25A28|SP110|STAT2|TAP1|TDRD7|TENT5A|TMEM140|TRAFD1|TRIM14|TRIM21|TRIM25|TRIM26|TRIM5|TXNIP|UBA7|UBE2L6|USP18|WARS1	LMNA|EEF1A1|TNFRSF10C|EIF5|COL1A1|CLDND1|TTC14|ANKMY2|SSBP1|PTMA|ANKRD46|HYI|MCMBP|CCL20|GPNMB|HRH1|SBF1|ALG11|PPP1R11|CALM3|ETF1|SUMO3|NUMA1|ZNF341|HEATR1|ZNF808|HLA-A|RRP1B|ERGIC1|SLFN5|C1orf174|C8orf33|RFX5|HMGCL|LDLRAP1|HNRNPA3|TOMM7|SRRM2|DCUN1D4|BCL10|CDKL5|POMP|TXNL4A|LSM2|GANAB|PRDX6|LGALS3|ZNF682|XRN2|MYC|SUSD3|PPP1R15A|MGAT4B|LTN1|IL16|ACTR1A|NAAA|MYO1F|DDX50|FBXO21|FRYL|ANTXR2|HMGA1|RNF4|CWC15|ING3|PPP1R3F|GADD45GIP1|TAPBP|SRSF5|TAGLN2|COX5B|FBXO11|MYO1D|NFE2L3|SPAG16|CRELD2|USP47|SNW1|C5orf22|NRDC|ARAP2|SCAND1|TMEM164|KHDC4|MAP1S|XPNPEP1|PLEKHA1|MAU2|RCHY1|ZNF277|GLE1|RPS17|EEF1E1|CBX3|ZNF738|EPRS1	True	exact_observation_mask_nearest_expression_detection
